player_id,version,name,full_name,description,image,height_cm,weight_kg,dob,positions,overall_rating,potential,value,wage,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause,specialities,club_id,club_name,club_league_id,club_league_name,club_logo,club_rating,club_position,club_kit_number,club_joined,club_contract_valid_until,country_id,country_name,country_league_id,country_league_name,country_flag,country_rating,country_position,country_kit_number,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,fk_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,defensive_awareness,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,play_styles
225386,2024-05-01,Ygor Nogueira -,Ygor Nogueira de Paula,"Ygor Nogueira (born 27 March 1995) is a Brazilian footballer who plays as a center back for Portuguese club Chaves. In the game FC 24, his overall rating is 67.",https://cdn.sofifa.net/players/225/386/24_120.png,187,77,1995-03-27,CB,67,68,€975K,€3K,Right,3 ,2 ,1 ,Low/Medium,Lean (185+),No,€2.1M,,518,Chaves,308,Primeira Liga,https://cdn.sofifa.net/meta/team/988/30.png,69,SUB,3,2023-07-18,2024,,,,,,,,,39,22,68,60,19,38,25,28,49,58,54,40,48,64,51,59,76,64,83,23,78,64,22,32,35,59,64,66,64,9,10,8,11,12,Long Ball Pass
235279,2024-05-01,"Mohammed Rharsalla Khadfi - FIFA 22 - Feb 1, 2022 | SoFIFA",Mohammed Rharsalla Khadfi,"Mohammed Rharsalla (Mohammed Rharsalla Khadfi, born 15 September 1993) is a Moroccan footballer who plays as a right winger for Saudi Arabian club Al Hazem. In the game FIFA 22, his overall rating is 69.",https://cdn.sofifa.net/players/235/279/22_120.png,182,77,1993-09-15,"RW,ST,LW",69,69,€1.5M,€11K,Right,4 ,3 ,1 ,High/Low,Normal (170-185),No,€2.5M,,113222,Al Hazem,350,Pro League,https://cdn.sofifa.net/meta/team/17694/30.png,64,SUB,21,2021-07-10,2024,,,,,,,,,65,65,47,64,54,73,67,65,55,69,83,81,78,58,67,75,72,64,66,71,43,29,62,65,63,59,40,37,38,10,10,9,12,11,Speed dribbler (AI)
232589,2024-05-01,Kazuki Kozuka -,Kazuki Kozuka 小塚 和季,"Kazuki Kozuka (born 2 August 1994) is a Japanese footballer who plays as a center midfield for Korean club Suwon Bluewings. In the game FC 24, his overall rating is 70.",https://cdn.sofifa.net/players/232/589/24_120.png,173,68,1994-08-02,"CM,CAM",70,70,€1.6M,€3K,Right,4 ,3 ,1 ,Medium/High,Lean (170-185),No,€2M,,983,Suwon Bluewings,83,K League 1,https://cdn.sofifa.net/meta/team/2366/30.png,63,RCM,14,2023-07-06,2024,,,,,,,,,64,59,50,74,53,72,67,66,72,73,71,77,81,68,82,60,60,82,54,57,53,52,72,75,49,68,35,51,43,6,5,12,12,9,"Incisive Pass, Flair"
277077,2024-05-01,Ilias El Hari -,Ilias El Hari,"Ilias El Hari (born 6 July 2005) is a Belgian footballer who plays as a right winger for Belgian club Westerlo. In the game FC 24, his overall rating is 54.",https://cdn.sofifa.net/players/277/077/24_120.png,173,65,2005-07-06,RW,54,73,€275K,€500,Left,3 ,2 ,1 ,Medium/Medium,Lean (170-185),No,€584K,,681,Westerlo,4,Pro League,https://cdn.sofifa.net/meta/team/357/30.png,69,RES,34,2022-07-01,2024,,,,,,,,,53,56,32,42,44,64,39,39,38,54,70,64,68,42,80,59,34,45,40,37,29,19,46,49,50,59,23,25,25,7,10,5,9,15,
272949,2024-05-01,Manuel Brondo -,Manuel Brondo,"Manuel Brondo (born 25 February 2002) is an Argentine footballer who plays as a striker for Argentine club Barracas Central. In the game FC 24, his overall rating is 63.",https://cdn.sofifa.net/players/272/949/24_120.png,178,70,2002-02-25,ST,63,71,€1.1M,€2K,Right,3 ,2 ,1 ,Medium/Low,Lean (170-185),No,€1.8M,,113044,Barracas Central,353,Liga Profesional de Fútbol,https://cdn.sofifa.net/meta/team/8228/30.png,68,RES,40,2023-01-01,2023,,,,,,,,,33,63,70,61,51,61,57,36,53,69,70,71,61,52,70,60,68,56,56,59,55,20,62,52,58,51,24,21,24,6,6,10,9,6,
262935,2024-05-01,"Unai Rementería - FIFA 23 - Sep 1, 2022 | SoFIFA",Unai Rementeria Castro,"Unai Rementería (Unai Rementeria Castro, born 10 August 1999) is a Spanish footballer who plays as a center midfield for Spanish club Mirandés. In the game FIFA 23, his overall rating is 63.",https://cdn.sofifa.net/players/262/935/23_120.png,182,80,1999-08-10,CM,63,72,€1.1M,€2K,Left,3 ,2 ,1 ,High/Medium,Normal (170-185),No,€1.9M,,110069,Mirandés,54,La Liga 2,https://cdn.sofifa.net/meta/team/6968/30.png,65,SUB,16,2021-07-01,2024,,,,,,,,,,,62,,47,,48,43,,,,,,56,72,63,60,,,61,,64,64,,55,,63,,60,7,8,13,12,13,
254220,2024-05-01,"Luis Enrique Iberico Robalino - FIFA 23 - Jun 27, 2023 | SoFIFA",Luis Enrique Iberico Robalino,"Luis Iberico (Luis Enrique Iberico Robalino, born 6 February 1998) is a Peruvian footballer who plays as a left winger for Peruvian club Melgar. In the game FIFA 23, his overall rating is 71.",https://cdn.sofifa.net/players/254/220/23_120.png,176,79,1998-02-06,"LW,LM,ST",71,74,€2.6M,€650,Right,3 ,3 ,1 ,High/Medium,Normal (170-185),No,€5.9M,,111334,Melgar,2020,Liga 1,https://cdn.sofifa.net/meta/team/208/30.png,69,SUB,16,2021-02-03,2022,,,,,,,,,65,74,69,64,66,80,61,60,56,67,83,83,82,64,60,65,62,65,70,68,63,18,64,58,70,66,19,23,19,10,12,13,6,14,
278956,2024-05-01,Caleb Ansen -,Caleb Ansen,"Caleb Ansen (born 18 September 2005) is a British footballer who plays as a goalkeeper for British club Norwich City. In the game FC 24, his overall rating is 52.",https://cdn.sofifa.net/players/278/956/24_120.png,195,92,2005-09-18,GK,52,71,€170K,€500,Right,2 ,1 ,1 ,Medium/Medium,Normal (185+),No,€429K,,1792,Norwich City,14,Championship,https://cdn.sofifa.net/meta/team/33/30.png,72,RES,51,2022-11-16,2026,,,,,,,,,11,5,14,17,7,13,12,11,29,12,37,42,39,47,29,38,61,20,72,7,18,11,6,22,17,36,8,11,14,54,52,51,50,52,
223792,2024-05-01,Tobias Knoflach -,Tobias Knoflach,"Tobias Knoflach (born 30 December 1993) is an Austrian footballer who plays as a goalkeeper for Austrian club Hartberg. In the game FC 24, his overall rating is 60.",https://cdn.sofifa.net/players/223/792/24_120.png,183,82,1993-12-30,GK,60,60,€170K,€2K,Right,3 ,1 ,1 ,Medium/Medium,Normal (170-185),No,€247K,,2017,Hartberg,80,Bundesliga,https://cdn.sofifa.net/meta/team/5769/30.png,66,SUB,39,2023-08-22,2024,,,,,,,,,13,20,21,29,18,17,19,13,19,18,46,48,45,53,56,41,65,33,70,19,24,20,14,13,25,23,17,17,19,61,60,55,57,64,
275905,2024-05-01,Alessandro Pilati -,Alessandro Pilati,"Alessandro Pilati (born 26 March 2000) is an Italian footballer who plays as a center back for Italian club FeralpiSalò. In the game FC 24, his overall rating is 66.",https://cdn.sofifa.net/players/275/905/24_120.png,193,87,2000-03-26,CB,66,72,€1.2M,€1K,Right,4 ,2 ,1 ,Medium/Medium,Normal (185+),No,€2.1M,,112499,FeralpiSalò,32,Serie B,https://cdn.sofifa.net/meta/team/10759/30.png,66,LCB,19,2022-07-15,2026,,,,,,,,,53,40,67,58,47,54,57,50,58,56,59,73,53,64,47,63,76,63,80,50,68,67,41,49,55,59,62,66,62,12,14,8,13,7,Bruiser
237757,2024-05-01,"Yugo Tatsuta - FIFA 22 - Aug 18, 2022 | SoFIFA",Yugo Tatsuta 立田 悠悟,"Yugo Tatsuta (born 21 June 1998) is a Japanese footballer who plays as a center back for Japanese club Shimizu S-Pulse. In the game FIFA 22, his overall rating is 64.",https://cdn.sofifa.net/players/237/757/22_120.png,191,81,1998-06-21,"CB,RB",64,71,€1.1M,€1K,Right,3 ,2 ,1 ,Medium/High,Lean (185+),No,€1.6M,,101149,Shimizu S-Pulse,349,J1 League,https://cdn.sofifa.net/meta/team/3663/30.png,67,SUB,2,2017-01-01,2024,,,,,,,,,60,34,56,67,38,66,35,29,64,70,48,68,69,55,34,41,65,79,81,36,68,60,34,41,42,47,60,66,64,15,15,8,13,14,Dives into tackles (AI)
253487,2024-05-01,"Facundo Agustín Tobares - FIFA 23 - Sep 11, 2023 | SoFIFA",Facundo Agustín Tobares,"Facundo Tobares (Facundo Agustín Tobares, born 23 March 2000) is an Argentine footballer who plays as a striker for Argentine club Aldosivi. In the game FIFA 23, his overall rating is 58.",https://cdn.sofifa.net/players/253/487/23_120.png,178,78,2000-03-23,ST,58,67,€450K,€2K,Right,3 ,2 ,1 ,Medium/Medium,Normal (170-185),No,€743K,,111707,Aldosivi,353,Liga Profesional de Fútbol,https://cdn.sofifa.net/meta/team/9874/30.png,64,ST,49,2019-09-28,2023,,,,,,,,,38,62,62,48,44,59,41,35,40,56,68,65,63,54,71,60,65,49,46,51,32,16,57,49,72,52,17,12,17,5,14,10,8,9,
69952,2024-05-01,Gianni Cagua -,Gianni Cagua,"Gianni Cagua (born 17 October 2000) is an Ecuadorian footballer who plays as a striker for Ecuadorian club Delfin. In the game FC 24, his overall rating is 60.",https://cdn.sofifa.net/players/069/952/24_120.png,192,77,2000-10-17,ST,60,66,€400K,€500,Right,2 ,3 ,1 ,Medium/Low,Normal (185+),No,€940K,,114580,Delfin,2018,Serie A,https://cdn.sofifa.net/meta/team/9891/30.png,66,SUB,22,2022-07-18,2024,,,,,,,,,30,66,71,48,58,62,30,30,40,60,58,60,50,49,42,63,73,59,65,52,44,17,53,40,67,58,20,20,23,11,14,11,13,9,
153275,2024-05-01,Jean-Louis Leca -,Jean-Louis Leca,"Jean-Louis Leca (born 21 September 1985) is a French footballer who plays as a goalkeeper for French club Lens. In the game FC 24, his overall rating is 72.",https://cdn.sofifa.net/players/153/275/24_120.png,180,75,1985-09-21,GK,72,72,€250K,€11K,Right,3 ,1 ,2 ,Medium/Medium,Stocky (170-185),No,€475K,,64,Lens,16,Ligue 1,https://cdn.sofifa.net/meta/team/271/30.png,77,SUB,16,2018-07-01,2025,,,,,,,,,12,11,13,33,11,13,13,12,37,25,41,41,40,73,45,56,63,24,68,13,45,22,11,27,14,60,18,14,15,70,70,74,71,72,"Team Player, Leadership"
254509,2024-05-01,"Kento Haneda - FIFA 22 - Aug 18, 2022 | SoFIFA",Kento Haneda 羽田 健人,"Kento Haneda (born 7 July 1997) is a Japanese footballer who plays as a center midfield for Japanese club Oita Trinita. In the game FIFA 22, his overall rating is 62.",https://cdn.sofifa.net/players/254/509/22_120.png,185,80,1997-07-07,"CM,CB",62,67,€600K,€900,Right,3 ,2 ,1 ,Medium/Medium,Normal (185+),No,€795K,,113183,Oita Trinita,349,J1 League,https://cdn.sofifa.net/meta/team/14744/30.png,65,RCM,49,2020-02-01,2023,,,,,,,,,37,48,56,63,15,56,22,23,64,58,47,55,42,55,48,63,51,78,83,58,61,63,60,63,24,55,58,65,59,10,7,7,9,6,
240886,2024-05-01,Rollin Menayese -,Rollin Menayese,"Rollin Menayese (born 4 December 1997) is a Welsh footballer who plays as a center back for British club Walsall. In the game FC 24, his overall rating is 61.",https://cdn.sofifa.net/players/240/886/24_120.png,190,80,1997-12-04,CB,61,63,€375K,€3K,Right,2 ,2 ,1 ,Medium/Medium,Normal (185+),No,€684K,,1803,Walsall,61,League Two,https://cdn.sofifa.net/meta/team/76/30.png,62,SUB,24,2022-01-04,2024,,,,,,,,,42,25,58,50,24,47,30,29,47,50,71,73,62,56,62,42,75,62,75,30,71,56,33,38,36,58,60,60,58,12,9,9,9,14,
266882,2024-05-01,"Hubert Mbuyi Muamba - FIFA 22 - Aug 18, 2022 | SoFIFA",Hubert Mbuyi Muamba,"Hubert Mbuyi-Muamba (Hubert Mbuyi Muamba, born 29 April 2003) is a French footballer who plays as a center back for German club TSG Hoffenheim. In the game FIFA 22, his overall rating is 57.",https://cdn.sofifa.net/players/266/882/22_120.png,190,93,2003-04-29,CB,57,76,€400K,€1K,Right,3 ,2 ,1 ,Medium/Medium,Normal (185+),No,€930K,,10029,TSG Hoffenheim,19,Bundesliga,https://cdn.sofifa.net/meta/team/2726/30.png,77,RES,41,2021-07-01,2025,,,,,,,,,29,22,58,44,28,34,27,23,35,39,62,64,34,54,44,49,61,48,80,24,52,54,28,37,32,46,53,59,57,7,7,12,7,6,
183187,2024-05-01,"Valentin Stocker - FIFA 22 - Jul 6, 2022 | SoFIFA",Valentin Stocker,"Valentin Stocker (born 12 April 1989) is a Swiss footballer who plays as a left midfield for Swiss club Basel. In the game FIFA 22, his overall rating is 72.",https://cdn.sofifa.net/players/183/187/22_120.png,179,73,1989-04-12,"LM,RM,CAM",72,72,€1.9M,€11K,Left,4 ,3 ,2 ,High/Medium,Normal (170-185),Yes,€2.9M,,896,Basel,189,Super League,https://cdn.sofifa.net/meta/team/468/30.png,71,LM,14,2018-01-10,2023,,,,,,,,,73,67,54,74,72,72,73,72,72,71,64,65,73,70,72,70,71,64,66,70,65,42,72,77,61,66,66,37,35,7,8,7,10,7,"Dives into tackles (AI), Playmaker (AI), Outside foot shot, Team player, Technical dribbler (AI)"
259882,2024-05-01,Darluis Andrés Paz Ferrer -,Darluis Andrés Paz Ferrer,"Darluis Paz (Darluis Andrés Paz Ferrer, born 26 March 2002) is a Venezuelan footballer who plays as a striker for Venezuelan club Deportivo La Guaira. In the game FC 24, his overall rating is 63.",https://cdn.sofifa.net/players/259/882/24_120.png,174,73,2002-03-26,"ST,LW,RW",63,71,€1.1M,€4K,Right,4 ,4 ,1 ,Medium/Medium,Normal (170-185),No,€2.6M,,112853,Deportivo La Guaira,2019,Primera Division,https://cdn.sofifa.net/meta/team/8339/30.png,65,RS,48,2022-03-02,2027,,,,,,,,,61,58,58,63,52,70,65,44,55,64,80,72,80,63,74,63,73,60,61,64,33,35,64,63,55,45,33,42,40,14,11,10,14,6,"Rapid, Flair"
230483,2024-05-01,"Jacson Zonta - FIFA 22 - Aug 18, 2022 | SoFIFA",Jacson João Zonta Filho,"Jacson Zonta (born 29 February 1996) is a Brazilian footballer who plays as a central attacking midfielder for Brazilian club Juventude. In the game FIFA 22, his overall rating is 72.",https://cdn.sofifa.net/players/230/483/22_120.png,181,74,1996-02-29,"CAM,RM,LM",72,72,€2.6M,€17K,Right,4 ,3 ,1 ,Medium/Medium,Normal (170-185),No,€4.9M,,111041,Juventude,7,Série A,https://cdn.sofifa.net/meta/team/48/30.png,70,LAM,21,2021-07-08,2024,,,,,,,,,74,61,51,72,55,77,83,75,61,71,77,69,72,77,65,57,60,67,67,62,45,45,76,77,71,66,31,21,22,8,14,9,9,12,Technical dribbler (AI)
278660,2024-05-01,Zine -,Ambrosini António Cabaça Salvador,"Zine (Ambrosini António Cabaça Salvador, born 3 July 2002) is an Angolan footballer who plays as a striker for Greek club AEK Athens. In the game FC 24, his overall rating is 65.",https://cdn.sofifa.net/players/278/660/24_120.png,181,72,2002-07-03,"ST,LM",65,79,€1.7M,€500,Right,3 ,2 ,1 ,High/Medium,Lean (170-185),No,€4.8M,,278,AEK Athens,63,Super League,https://cdn.sofifa.net/meta/team/781/30.png,74,RES,90,2023-07-01,2028,,,,,,,,,58,64,64,61,50,70,50,40,52,70,87,88,69,61,65,60,79,68,61,54,50,21,63,46,63,64,30,29,30,13,14,13,7,8,
219721,2024-05-01,"Agostino Camigliano - FIFA 23 - Dec 17, 2022 | SoFIFA",Agostino Camigliano,"Agostino Camigliano (born 11 July 1994) is an Italian footballer who plays as a center back for Italian club Cosenza. In the game FIFA 23, his overall rating is 63.",https://cdn.sofifa.net/players/219/721/23_120.png,188,82,1994-07-11,CB,63,65,€500K,€700,Right,3 ,2 ,1 ,Low/Medium,Normal (185+),No,€813K,,112168,Cosenza,32,Serie B,https://cdn.sofifa.net/meta/team/10775/30.png,67,RES,19,2022-09-02,2023,,,,,,,,,11,13,67,45,11,22,16,20,40,45,48,57,44,59,68,26,70,42,73,11,54,62,14,19,25,65,66,68,65,13,14,10,6,9,
213696,2024-05-01,"Matthew Anthony Willock - FIFA 22 - Aug 18, 2022 | SoFIFA",Matthew Anthony Willock,"Matty Willock (Matthew Anthony Willock, born 20 August 1996) is a Montserratian footballer who plays as a center midfield for British club Salford City. In the game FIFA 22, his overall rating is 59.",https://cdn.sofifa.net/players/213/696/22_120.png,183,72,1996-08-20,CM,59,62,€300K,€3K,Right,3 ,3 ,1 ,Medium/Low,Normal (170-185),Yes,€548K,,113926,Salford City,61,League Two,https://cdn.sofifa.net/meta/team/129/30.png,63,SUB,14,2021-08-04,2022,,,,,,,,,46,53,45,61,50,62,48,34,58,61,72,71,73,55,78,60,53,61,75,55,54,52,57,61,52,60,53,54,52,11,9,13,11,15,
226299,2024-05-01,"Bryan Giovanni Róchez Mejia - FIFA 23 - Sep 11, 2023 | SoFIFA",Bryan Giovanni Róchez Mejia,"Bryan Róchez (Bryan Giovanni Róchez Mejia, born 1 January 1995) is a Honduran footballer who plays as a striker for Portuguese club Portimonense. In the game FIFA 23, his overall rating is 70.",https://cdn.sofifa.net/players/226/299/23_120.png,183,69,1995-01-01,ST,70,70,€1.7M,€6K,Right,2 ,3 ,1 ,Medium/Low,Normal (170-185),No,€3.6M,,10031,Portimonense,308,Primeira Liga,https://cdn.sofifa.net/meta/team/1658/30.png,70,RS,35,2022-07-15,2023,,,,,,,,,44,70,78,61,68,69,44,29,44,68,71,74,70,68,66,68,87,68,75,52,69,22,70,47,70,52,15,18,19,10,11,8,7,15,Power header
262730,2024-05-01,"Idriz Batha - FIFA 23 - Sep 11, 2023 | SoFIFA",Idriz Batha,"Idriz Batha (born 28 March 1992) is an Albanian footballer who plays as a central defensive midfielder for Romanian club UTA Arad. In the game FIFA 23, his overall rating is 65.",https://cdn.sofifa.net/players/262/730/23_120.png,176,71,1992-03-28,"CDM,CM",65,65,€600K,€2K,Right,3 ,2 ,1 ,Medium/Medium,Normal (170-185),No,€810K,,110750,UTA Arad,330,Liga I,https://cdn.sofifa.net/meta/team/8474/30.png,65,RDM,19,2021-07-01,2023,,,,,,,,,57,61,55,65,56,60,58,57,61,62,68,65,70,62,76,54,84,76,66,62,85,60,58,61,44,56,60,61,59,5,14,5,8,6,Dives into tackles (AI)
189242,2024-05-01,"Coutinho - FIFA 23 - Sep 11, 2023 | SoFIFA",Philippe Coutinho Correia,"Coutinho (born 12 June 1992) is a Brazilian footballer who plays as a central attacking midfielder for British club Aston Villa. In the game FIFA 23, his overall rating is 80.",https://cdn.sofifa.net/players/189/242/23_120.png,172,68,1992-06-12,"CAM,LW,CM",80,80,€20.5M,€88K,Right,4 ,5 ,4 ,Medium/Low,Normal (170-185),Yes,€39M,Acrobat,2,Aston Villa,13,Premier League,https://cdn.sofifa.net/meta/team/15/30.png,79,SUB,23,2022-07-01,2026,,,,,,,,,77,74,48,82,78,82,86,82,75,85,74,52,91,78,92,77,58,55,52,83,59,49,80,81,72,79,55,54,47,12,7,9,14,6,"Flair, Long shot taker (AI), Outside foot shot, Technical dribbler (AI)"
244790,2024-05-01,"Ubong Moses Ekpai - FIFA 22 - Jan 24, 2022 | SoFIFA",Ubong Moses Ekpai,"Ubong Ekpai (Ubong Moses Ekpai, born 17 October 1995) is a Nigerian footballer who plays as a right midfield for Czech club Slavia Praha. In the game FIFA 22, his overall rating is 72.",https://cdn.sofifa.net/players/244/790/22_120.png,176,74,1995-10-17,"RM,RB",72,73,€2.8M,€750,Right,3 ,3 ,1 ,High/Low,Normal (170-185),No,€6.1M,,266,Slavia Praha,319,První liga,https://cdn.sofifa.net/meta/team/216/30.png,75,SUB,20,2021-07-01,2024,,,,,,,,,71,65,55,65,67,72,56,54,59,69,83,83,81,67,80,73,69,77,63,56,74,34,72,66,55,70,38,35,32,14,12,6,15,7,
190489,2024-05-01,"Hans Daniel Gustafsson - FIFA 22 - Jan 11, 2022 | SoFIFA",Hans Daniel Gustafsson,"Daniel Gustafsson (Hans Daniel Gustafsson, born 29 August 1990) is a Swedish footballer who plays as a right midfield for Norwegian club Lillestrøm. In the game FIFA 22, his overall rating is 66.",https://cdn.sofifa.net/players/190/489/22_120.png,177,75,1990-08-29,RM,66,66,€825K,€2K,Right,3 ,3 ,1 ,High/Medium,Normal (170-185),No,€1M,Speedster,299,Lillestrøm,41,Eliteserien,https://cdn.sofifa.net/meta/team/2510/30.png,65,RM,90,2019-01-14,2021,,,,,,,,,54,62,42,58,53,66,51,46,51,64,91,91,79,60,80,63,72,76,60,59,51,38,65,50,51,60,55,35,32,8,9,11,9,11,Speed dribbler (AI)
216273,2024-05-01,"Joni Ensio Kauko - FIFA 23 - Sep 11, 2023 | SoFIFA",Joni Ensio Kauko,"Joni Kauko (Joni Ensio Kauko, born 12 July 1990) is a Finnish footballer who plays as a center midfield for Indian club ATK Mohun Bagan. In the game FIFA 23, his overall rating is 66.",https://cdn.sofifa.net/players/216/273/23_120.png,188,85,1990-07-12,"CM,CAM",66,66,€700K,€1K,Right,3 ,3 ,1 ,Low/High,Normal (185+),No,€945K,Strength,113146,ATK Mohun Bagan,2149,Super League,https://cdn.sofifa.net/meta/team/251504/30.png,63,SUB,7,2021-07-01,2023,,,,,,,,,52,62,67,67,45,64,40,49,64,66,54,64,62,70,65,69,76,78,86,53,75,62,71,66,57,69,62,62,59,9,8,9,11,11,Leadership
277862,2024-05-01,Filippo Alessio -,Filippo Alessio,"Filippo Alessio (born 24 December 2004) is an Italian footballer who plays as a striker for Italian club Roma. In the game FC 24, his overall rating is 61.",https://cdn.sofifa.net/players/277/862/24_120.png,187,79,2004-12-24,ST,61,79,€825K,€4K,Right,3 ,2 ,1 ,Medium/Low,Lean (185+),No,€1.9M,,52,Roma,31,Serie A,https://cdn.sofifa.net/meta/team/37/30.png,80,RES,62,2023-07-24,2025,,,,,,,,,36,67,68,58,44,54,43,44,41,60,60,61,49,57,47,61,73,54,71,63,34,16,55,51,49,58,20,15,23,6,14,12,13,8,
263330,2024-05-01,"Walim Lgharbi - FIFA 22 - Aug 18, 2022 | SoFIFA",Walim Lgharbi,"Walim Lgharbi (born 25 January 2003) is a French footballer who plays as a center midfield for French club Angers SCO. In the game FIFA 22, his overall rating is 60.",https://cdn.sofifa.net/players/263/330/22_120.png,173,63,2003-01-25,"CM,CDM",60,76,€625K,€1K,Right,3 ,2 ,1 ,Medium/Medium,Normal (170-185),No,€1.6M,,1530,Angers SCO,16,Ligue 1,https://cdn.sofifa.net/meta/team/776/30.png,73,RES,31,2021-07-01,2023,,,,,,,,,57,47,54,69,53,63,54,55,66,66,66,67,59,61,83,68,62,51,36,44,47,32,54,62,56,65,40,53,59,9,9,9,9,8,
142966,2024-05-01,"Jesús Alberto Dátolo - FIFA 23 - Dec 17, 2022 | SoFIFA",Jesús Alberto Dátolo,"Jesús Dátolo (Jesús Alberto Dátolo, born 19 May 1984) is an Argentine footballer who plays as a central attacking midfielder for Argentine club Banfield. In the game FIFA 23, his overall rating is 70.",https://cdn.sofifa.net/players/142/966/23_120.png,179,77,1984-05-19,"CAM,CM",70,70,€525K,€7K,Left,3 ,4 ,1 ,High/Low,Normal (170-185),No,€761K,,110404,Banfield,353,Liga Profesional de Fútbol,https://cdn.sofifa.net/meta/team/887/30.png,68,CAM,10,2017-07-17,2022,,,,,,,,,63,70,47,74,67,68,80,76,71,71,52,52,63,70,61,76,44,54,61,72,44,55,67,78,72,73,49,43,40,10,8,11,14,13,"Playmaker (AI), Outside foot shot, Technical dribbler (AI)"
267943,2024-05-01,"Víctor Manuel Bazán Moreno - FIFA 23 - Jan 25, 2023 | SoFIFA",Víctor Manuel Bazán Moreno,"Víctor Bazán (Víctor Manuel Bazán Moreno, born 7 August 1997) is a Peruvian footballer who plays as a striker for Peruvian club Sport Boys. In the game FIFA 23, his overall rating is 62.",https://cdn.sofifa.net/players/267/943/23_120.png,180,76,1997-08-07,ST,62,64,€525K,€500,Right,3 ,3 ,1 ,Medium/Low,Normal (170-185),No,€1.2M,,111016,Sport Boys,2020,Liga 1,https://cdn.sofifa.net/meta/team/15644/30.png,63,SUB,25,2022-02-01,2022,,,,,,,,,33,65,63,60,61,59,55,58,52,58,55,61,58,62,64,64,71,70,71,58,26,23,63,44,66,48,22,13,12,9,8,7,9,7,
252980,2024-05-01,Aldair Edgardo Peña Torres -,Aldair Edgardo Peña Torres,"Aldair Peña (Aldair Edgardo Peña Torres, born 12 October 2000) is a Venezuelan footballer who plays as a goalkeeper for Venezuelan club Estudiantes Mérida. In the game FC 24, his overall rating is 60.",https://cdn.sofifa.net/players/252/980/24_120.png,180,75,2000-10-12,GK,60,66,€325K,€500,Right,2 ,1 ,1 ,Medium/Medium,Lean (170-185),No,€764K,,111332,Estudiantes Mérida,2019,Primera Division,https://cdn.sofifa.net/meta/team/8124/30.png,63,SUB,12,2020-01-01,2027,,,,,,,,,12,7,14,17,5,6,12,13,15,12,24,18,31,58,39,41,46,26,51,8,11,8,5,21,12,19,9,10,12,61,63,55,55,58,
263934,2024-05-01,"Luke Jenkins - FIFA 23 - Sep 11, 2023 | SoFIFA",Luke Jenkins,"Luke Jenkins (born 7 October 2002) is a British footballer who plays as a center back for British club AFC Wimbledon. In the game FIFA 23, his overall rating is 55.",https://cdn.sofifa.net/players/263/934/23_120.png,180,70,2002-10-07,CB,55,69,€275K,€1K,Right,2 ,2 ,1 ,Medium/Medium,Normal (170-185),No,€653K,,112259,AFC Wimbledon,61,League Two,https://cdn.sofifa.net/meta/team/301/30.png,61,SUB,36,2021-07-01,2023,,,,,,,,,29,22,53,46,25,44,31,33,42,42,64,58,60,49,65,41,87,55,71,21,65,50,33,34,38,39,52,53,53,9,14,6,11,7,
264225,2024-05-01,"Jack Wilkie - FIFA 22 - Feb 7, 2022 | SoFIFA",Jack Wilkie,"Jack Wilkie (born 20 December 2002) is a Scottish footballer who plays as a center back for Scottish club Dundee. In the game FIFA 22, his overall rating is 53.",https://cdn.sofifa.net/players/264/225/22_120.png,188,66,2002-12-20,CB,53,69,€220K,€500,Right,3 ,2 ,1 ,Low/High,Lean (185+),No,€523K,,180,Dundee,50,Premiership,https://cdn.sofifa.net/meta/team/284/30.png,64,SUB,44,2020-07-01,2022,,,,,,,,,23,19,53,40,27,30,27,22,35,42,65,63,52,48,59,37,71,52,70,35,45,50,23,27,40,41,51,54,52,8,9,12,7,8,
200949,2024-05-01,"Lucas Moura - FIFA 23 - Sep 11, 2023 | SoFIFA",Lucas Rodrigues Moura da Silva,"Lucas Moura (Lucas Rodrigues Moura da Silva, born 13 August 1992) is a Brazilian footballer who plays as a right winger for British club Tottenham Hotspur. In the game FIFA 23, his overall rating is 77.",https://cdn.sofifa.net/players/200/949/23_120.png,174,72,1992-08-13,RW,77,77,€10.5M,€85K,Right,4 ,4 ,3 ,Medium/Medium,Unique,Yes,€20M,Acrobat,18,Tottenham Hotspur,13,Premier League,https://cdn.sofifa.net/meta/team/6/30.png,81,SUB,27,2018-01-31,2023,,,,,,,,,70,73,72,71,68,81,71,68,64,76,87,86,90,76,86,79,91,62,59,72,76,54,75,67,72,74,36,42,43,9,10,14,7,14,"Flair, Speed dribbler (AI), Team player"
