player_id,version,name,full_name,description,image,height_cm,weight_kg,dob,positions,overall_rating,potential,value,wage,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause,specialities,club_id,club_name,club_league_id,club_league_name,club_logo,club_rating,club_position,club_kit_number,club_joined,club_contract_valid_until,country_id,country_name,country_league_id,country_league_name,country_flag,country_rating,country_position,country_kit_number,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,fk_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,defensive_awareness,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,play_styles
219522,2025-03-01,Jeremías Conan Ledesma -, Jeremías Conan Ledesma,"Conan Ledesma (Jeremías Conan Ledesma, born 13 February 1993) is an Argentine footballer who plays as a goalkeeper for Argentine club River Plate. In the game FC 25, his overall rating is 79.",https://cdn.sofifa.net/players/219/522/25_120.png,183,84,1993-02-13,GK,79,79,€9.5M,€16K,Right,2 ,1 ,3 ,,Normal (170-185),Yes,€13.3M,,1876,River Plate,353,Liga Profesional de Fútbol,https://cdn.sofifa.net/meta/team/10002/30.png,77,SUB,25,2024-07-08,2028,,,,,,,,,18,16,17,35,19,22,20,18,31,33,49,48,48,76,49,56,74,41,79,21,34,22,15,53,30,47,15,15,14,80,76,74,79,80,"Far Throw, Cross Claimer, Quick Reflexes"
255162,2025-03-01,Lee Sang Min -,Sang-min Lee이상민,"Lee Sang Min (Sang-min Lee, born 30 August 1999) is a Korean footballer who plays as a central defensive midfielder for Korean club Gimcheon Sangmu FC. In the game FC 25, his overall rating is 63.",https://cdn.sofifa.net/players/255/162/25_120.png,182,77,1999-08-30,"CDM,CB",63,70,€900K,€3K,Right,3 ,2 ,1 ,,Normal (170-185),No,€1.3M,,2055,Gimcheon Sangmu FC,83,K League 1,https://cdn.sofifa.net/meta/team/3901/30.png,66,SUB,62,2023-01-04,2028,,,,,,,,,45,45,54,64,39,56,51,36,65,64,58,59,59,57,67,45,61,68,67,55,60,61,50,63,45,51,61,58,53,8,12,12,7,11,Long Ball Pass
167948,2025-03-01,Hugo Hadrien Dominique Lloris -, Hugo Hadrien Dominique Lloris,"Hugo Lloris (Hugo Hadrien Dominique Lloris, born 26 December 1986) is a French footballer who plays as a goalkeeper for American club Los Angeles FC. In the game FC 25, his overall rating is 78.",https://cdn.sofifa.net/players/167/948/25_120.png,188,82,1986-12-26,GK,78,78,€1.6M,€4K,Left,1 ,1 ,4 ,,Unique,Yes,€2.4M,,112996,Los Angeles FC,39,Major League Soccer,https://cdn.sofifa.net/meta/team/147671/30.png,71,GK,1,2024-01-31,2024,,,,,,,,,15,10,10,52,16,13,15,12,54,29,55,53,49,75,56,52,55,31,39,14,31,25,9,58,40,54,24,13,18,79,76,69,77,78,"Quick Reflexes, Team Player, Leadership"
234716,2025-03-01,Joseph Larweh Attamah -, Joseph Larweh Attamah,"Joseph Attamah (Joseph Larweh Attamah, born 22 May 1994) is a Ghanaian footballer who plays as a center back for Turkish club Kayserispor. In the game FC 25, his overall rating is 65.",https://cdn.sofifa.net/players/234/716/25_120.png,180,80,1994-05-22,"CB,CDM",65,65,€575K,€10K,Right,2 ,2 ,1 ,,Lean (170-185),No,€1.1M,,101020,Kayserispor,68,Süper Lig,https://cdn.sofifa.net/meta/team/643/30.png,67,LCB,3,2020-09-03,2025,,,,,,,,,33,27,61,65,59,57,36,46,64,57,64,64,60,66,64,69,75,68,78,63,63,63,32,52,42,61,62,67,65,6,6,13,9,12,
240663,2025-03-01,Miguel Ángel Merentiel Serrano -, Miguel Ángel Merentiel Serrano,"Miguel Ángel Merentiel (Miguel Ángel Merentiel Serrano, born 24 February 1996) is a Uruguayan footballer who plays as a striker for Argentine club Boca Juniors. In the game FC 25, his overall rating is 76.",https://cdn.sofifa.net/players/240/663/25_120.png,175,70,1996-02-24,ST,76,76,€7.5M,€22K,Right,3 ,3 ,1 ,,Normal (170-185),No,€10.5M,,1877,Boca Juniors,353,Liga Profesional de Fútbol,https://cdn.sofifa.net/meta/team/587/30.png,75,RES,16,2024-01-01,2026,,,,,,,,,26,79,71,73,67,73,46,59,51,73,77,77,72,77,77,75,78,81,78,69,68,20,79,64,64,75,44,34,22,8,14,11,9,5,
212513,2025-03-01,Hakeeb Adeola Jerome Abiola Ayinde Adelakun -, Hakeeb Adeola Jerome Abiola Ayinde Adelakun,"Hakeeb Adelakun (Hakeeb Adeola Jerome Abiola Ayinde Adelakun, born 11 June 1996) is a British footballer who plays as a left midfield for British club Salford City. In the game FC 25, his overall rating is 64.",https://cdn.sofifa.net/players/212/513/25_120.png,189,75,1996-06-11,"LM,RM,ST",64,64,€600K,€11K,Right,3 ,3 ,1 ,,Normal (185+),No,€1.1M,,113926,Salford City,61,League Two,https://cdn.sofifa.net/meta/team/129/30.png,63,LS,31,2024-08-31,2025,,,,,,,,,60,62,40,57,42,65,59,55,48,62,76,80,69,59,66,74,65,65,71,59,32,17,62,59,56,61,27,18,15,16,7,13,11,10,"Power Shot, Technical, Flair, Long Throw"
237510,2025-03-01,José Ramón Leguizamón Ortega -, José Ramón Leguizamón Ortega,"José Leguizamón (José Ramón Leguizamón Ortega, born 23 August 1991) is a Paraguayan footballer who plays as a center back for Paraguayan club Sportivo Luqueño. In the game FC 25, his overall rating is 66.",https://cdn.sofifa.net/players/237/510/25_120.png,178,80,1991-08-23,"CB,CDM",66,66,€550K,€11K,Right,3 ,2 ,1 ,,Normal (170-185),No,€1.2M,,111006,Sportivo Luqueño,337,División Profesional,https://cdn.sofifa.net/meta/team/5582/30.png,65,SUB,4,2023-07-01,2025,,,,,,,,,34,42,65,59,31,36,35,63,38,56,60,68,58,61,73,65,73,60,74,42,70,68,29,32,58,53,65,67,64,6,13,14,14,8,Leadership
246840,2025-03-01,Erick Andrés Wiemberg Higuera -, Erick Andrés Wiemberg Higuera,"Erick Wiemberg (Erick Andrés Wiemberg Higuera, born 20 June 1994) is a Chilean footballer who plays as a left back for Chilean club Colo-Colo. In the game FC 25, his overall rating is 69.",https://cdn.sofifa.net/players/246/840/25_120.png,178,67,1994-06-20,"LB,CB",69,69,€1.2M,€9K,Left,2 ,2 ,1 ,,Lean (170-185),No,€1.7M,,110980,Colo-Colo,335,Primera Division,https://cdn.sofifa.net/meta/team/7930/30.png,70,LCB,21,2023-01-01,2027,,,,,,,,,64,46,70,66,31,61,54,53,63,67,68,72,69,63,70,65,75,72,71,53,65,65,58,57,50,62,66,67,64,12,13,7,14,9,Long Throw
244874,2025-03-01,Filippo Ranocchia -, Filippo Ranocchia,"Filippo Ranocchia (born 14 May 2001) is an Italian footballer who plays as a center midfield for Italian club Palermo FC. In the game FC 25, his overall rating is 72.",https://cdn.sofifa.net/players/244/874/25_120.png,186,76,2001-05-14,"CM,CAM,CDM",72,81,€5M,€4K,Right,3 ,3 ,1 ,,Lean (185+),No,€9M,,1843,Palermo FC,32,Serie B,https://cdn.sofifa.net/meta/team/1216/30.png,72,LCM,10,2024-01-18,2028,,,,,,,,,72,65,61,76,68,74,74,76,74,78,77,72,74,69,67,76,78,78,72,76,71,61,65,67,61,69,65,67,61,12,7,12,6,8,
264502,2025-03-01,Maxime Henry Armand Soulas -, Maxime Henry Armand Soulas,"Maxime Soulas (Maxime Henry Armand Soulas, born 19 April 1999) is a French footballer who plays as a center back for Danish club Sønderjyske Fodbold. In the game FC 25, his overall rating is 63.",https://cdn.sofifa.net/players/264/502/25_120.png,191,79,1999-04-19,CB,63,69,€675K,€7K,Right,2 ,2 ,1 ,,Lean (185+),No,€979K,,1447,Sønderjyske Fodbold,1,Superliga,https://cdn.sofifa.net/meta/team/390/30.png,63,LCB,12,2021-08-28,2026,,,,,,,,,51,32,61,59,30,49,32,29,54,54,56,66,48,58,48,43,70,66,74,36,65,59,41,37,30,63,60,65,64,9,11,8,14,6,
70584,2025-03-01,Nayef Khaled Rashid Mubarak Masoud -,Nayef Khaled Rashid Mubarak Masoudنايف خالد راشد مبارك مسعود,"Naif Masoud (Nayef Khaled Rashid Mubarak Masoud, born 8 March 2001) is a Saudi Arabian footballer who plays as a central defensive midfielder for Saudi Arabian club Al Fateh. In the game FC 25, his overall rating is 58.",https://cdn.sofifa.net/players/070/584/25_120.png,177,70,2001-03-08,"CDM,CB",58,64,€300K,€9K,Right,2 ,2 ,1 ,,Normal (170-185),No,€555K,,112390,Al Fateh,350,Pro League,https://cdn.sofifa.net/meta/team/5891/30.png,66,SUB,6,2024-08-29,2029,,,,,,,,,45,27,48,62,30,42,42,30,54,51,58,59,57,60,72,43,53,50,58,28,57,57,34,47,39,47,56,62,59,5,6,12,13,7,
251699,2025-03-01,Mathías Guerreyro -, Mathías Guerreyro,"Mathías Guerreyro (born 29 February 1988) is an Ecuadorian footballer who plays as a right midfield for Ecuadorian club Técnico Universitario. In the game FC 25, his overall rating is 67.",https://cdn.sofifa.net/players/251/699/25_120.png,178,70,1988-02-29,"RM,RW",67,67,€325K,€9K,Right,3 ,3 ,1 ,,Lean (170-185),No,€699K,,113746,Técnico Universitario,2018,Serie A,https://cdn.sofifa.net/meta/team/15328/30.png,65,RM,17,2025-01-06,2028,,,,,,,,,71,35,42,66,46,69,61,62,66,69,72,69,67,67,61,38,60,68,66,53,61,57,57,67,69,69,30,56,51,11,14,13,13,14,
268837,2025-03-01,Rodrigo Ribeiro -, Rodrigo Duarte Ribeiro,"Rodrigo Ribeiro (born 28 April 2005) is a Portuguese footballer who plays as a striker for Portuguese club AVS Futebol SAD, on loan from Sporting CP. In the game FC 25, his overall rating is 69.",https://cdn.sofifa.net/players/268/837/25_120.png,185,72,2005-04-28,"ST,CAM,LW",69,82,€3.3M,€7K,Right,4 ,3 ,1 ,,Lean (185+),No,,,131463,AVS Futebol SAD,308,Primeira Liga,https://cdn.sofifa.net/meta/team/269225/30.png,69,SUB,20,,"Jun 30, 2025",,,,,,,,,49,71,69,64,44,71,42,35,55,74,68,73,66,69,60,65,73,60,70,60,30,16,70,69,70,73,19,17,15,13,13,12,9,7,
262299,2025-03-01,Rubén Alves -, Rubén González Alves,"Rubén Alves (born 7 September 1994) is a Spanish footballer who plays as a center back for Spanish club Córdoba CF, on loan from CD Tenerife. In the game FC 25, his overall rating is 67.",https://cdn.sofifa.net/players/262/299/25_120.png,184,74,1994-09-07,CB,67,67,€850K,€8K,Left,2 ,2 ,1 ,,Normal (170-185),No,,,1867,Córdoba CF,54,La Liga 2,https://cdn.sofifa.net/meta/team/931/30.png,65,SUB,16,,"Jun 30, 2025",,,,,,,,,41,39,66,63,34,56,48,36,52,63,70,65,70,64,56,62,78,64,77,40,71,67,37,40,45,56,63,67,66,7,7,10,10,6,
73332,2025-03-01,Luis Idjaković -, Luis Idjaković,"Luis Idjakovic (Luis Idjaković, born 12 February 2002) is a German footballer who plays as a goalkeeper for German club SV Sandhausen. In the game FC 25, his overall rating is 60.",https://cdn.sofifa.net/players/073/332/25_120.png,193,80,2002-02-12,GK,60,69,€475K,€2K,Right,4 ,1 ,1 ,,Normal (185+),No,€784K,,110178,SV Sandhausen,2076,3. Liga,https://cdn.sofifa.net/meta/team/3510/30.png,65,RES,30,2024-07-10,2025,,,,,,,,,12,5,13,18,8,11,13,12,25,10,27,19,26,39,28,47,56,37,70,6,23,8,7,30,17,27,9,13,14,59,59,62,66,61,
263923,2025-03-01,Daniel Ademir Gutiérrez Rojas -, Daniel Ademir Gutiérrez Rojas,"Daniel Gutiérrez (Daniel Ademir Gutiérrez Rojas, born 16 February 2003) is a Chilean footballer who plays as a center back for Chilean club Colo-Colo. In the game FC 25, his overall rating is 66.",https://cdn.sofifa.net/players/263/923/25_120.png,180,75,2003-02-16,"CB,LB",66,74,€1.8M,€6K,Left,2 ,2 ,1 ,,Lean (170-185),No,€2.9M,,110980,Colo-Colo,335,Primera Division,https://cdn.sofifa.net/meta/team/7930/30.png,70,SUB,3,2021-02-18,2026,,,,,,,,,40,15,64,62,22,61,29,28,58,58,62,64,58,62,65,35,73,68,73,22,64,63,25,26,31,61,65,67,67,9,7,6,10,11,Block
255699,2025-03-01,Erik Jirka -, Erik Jirka,"Erik Jirka (born 19 September 1997) is a Slovak footballer who plays as a right midfield for Polish club Piast Gliwice. In the game FC 25, his overall rating is 70.",https://cdn.sofifa.net/players/255/699/25_120.png,183,75,1997-09-19,"RM,LM",70,70,€1.7M,€7K,Right,3 ,3 ,1 ,,Lean (170-185),No,€2.3M,,111086,Piast Gliwice,66,Ekstraklasa,https://cdn.sofifa.net/meta/team/2482/30.png,66,RM,90,2025-01-01,2026,,,,,,,,,65,66,64,67,47,69,60,43,62,70,81,84,70,69,65,73,78,67,67,65,58,40,71,64,63,58,33,43,42,9,12,7,12,7,
279046,2025-03-01,Jonas Bauer -, Jonas Bauer,"Jonas Bauer (born 3 August 2003) is a German footballer who plays as a right midfield for German club SSV Jahn Regensburg. In the game FC 25, his overall rating is 58.",https://cdn.sofifa.net/players/279/046/25_120.png,177,75,2003-08-03,"RM,LM",58,69,€450K,€6K,Right,3 ,2 ,1 ,,Normal (170-185),No,€788K,,543,SSV Jahn Regensburg,20,2. Bundesliga,https://cdn.sofifa.net/meta/team/3463/30.png,66,SUB,25,2023-10-12,2025,,,,,,,,,50,59,39,54,48,59,43,38,42,61,71,68,67,51,67,61,49,55,52,45,37,20,55,55,47,54,18,28,32,11,9,14,12,13,
259544,2025-03-01,Yimy Manuel Gamero López -, Yimy Manuel Gamero López,"Yimy Gamero (Yimy Manuel Gamero López, born 7 January 2002) is a Peruvian footballer who plays as a central defensive midfielder for Peruvian club Asociación Deportiva Tarma. In the game FC 25, his overall rating is 63.",https://cdn.sofifa.net/players/259/544/25_120.png,176,72,2002-01-07,CDM,63,71,€1M,€8K,Right,3 ,2 ,1 ,,Lean (170-185),No,€2.4M,,116263,Asociación Deportiva Tarma,2020,Liga 1,https://cdn.sofifa.net/meta/team/239392/30.png,65,RM,54,2023-01-31,2025,,,,,,,,,52,40,50,65,42,52,45,40,62,56,59,57,50,59,72,49,59,64,61,44,64,64,56,49,43,48,68,66,60,9,11,5,11,7,
208574,2025-03-01,Filip Kostić -,Filip KostićФилип Костић,"Filip Kostić (born 1 November 1992) is a Serbian footballer who plays as a left midfield for Turkish club Fenerbahçe SK, on loan from Juventus. In the game FC 25, his overall rating is 81.",https://cdn.sofifa.net/players/208/574/25_120.png,184,84,1992-11-01,"LM,LB",81,81,€21.5M,€125K,Left,2 ,3 ,3 ,,Normal (170-185),Yes,,Crosser,326,Fenerbahçe SK,68,Süper Lig,https://cdn.sofifa.net/meta/team/88/30.png,80,SUB,18,,"Jun 30, 2025",,,,,,,,,87,72,59,80,75,81,85,80,77,81,82,85,76,77,79,86,80,85,77,78,76,68,77,78,66,82,69,74,72,13,14,12,12,13,"Whipped Cross, Rapid"
76575,2025-03-01,Ethan Williams -, Ethan Williams,"Ethan Williams (born 14 November 2005) is a British footballer who plays as a left midfield for British club Cheltenham Town, on loan from Manchester United. In the game FC 25, his overall rating is 59.",https://cdn.sofifa.net/players/076/575/25_120.png,183,77,2005-11-14,LM,59,79,€625K,€29K,Left,5 ,3 ,1 ,,Normal (170-185),No,,,1936,Cheltenham Town,61,League Two,https://cdn.sofifa.net/meta/team/351/30.png,61,SUB,16,,"Jun 30, 2025",,,,,,,,,53,54,43,54,42,61,53,40,46,59,77,79,74,53,69,60,61,62,63,55,44,26,54,51,52,58,31,35,25,13,11,8,9,8,
74711,2025-03-01,Denis Aurelian Moldovan -, Denis Aurelian Moldovan,"Denis Moldovan (Denis Aurelian Moldovan, born 27 October 2004) is a Romanian footballer who plays as a goalkeeper for Romanian club Universitatea Cluj. In the game FC 25, his overall rating is 52.",https://cdn.sofifa.net/players/074/711/25_120.png,186,79,2004-10-27,GK,52,65,€170K,€2K,Right,3 ,1 ,1 ,,Lean (185+),No,€336K,,110751,Universitatea Cluj,330,Liga I,https://cdn.sofifa.net/meta/team/9426/30.png,66,RES,12,2024-08-07,2027,,,,,,,,,11,7,9,16,8,10,12,10,21,13,25,28,33,38,31,40,39,20,47,6,28,9,7,33,16,29,6,12,11,54,49,53,50,55,
277181,2025-03-01,Rafael Profini -, Rafael Profini,"Rafael Profini (born 9 September 2003) is an Argentine footballer who plays as a center back for Argentine club Club Atlético Unión. In the game FC 25, his overall rating is 64.",https://cdn.sofifa.net/players/277/181/25_120.png,184,75,2003-09-09,CB,64,75,€1.2M,€6K,Right,3 ,2 ,1 ,,Lean (170-185),No,€2M,,111716,Club Atlético Unión,353,Liga Profesional de Fútbol,https://cdn.sofifa.net/meta/team/7228/30.png,69,RES,24,2023-07-01,2025,,,,,,,,,32,25,63,56,32,39,31,30,49,50,65,67,58,62,59,47,71,66,70,27,71,64,33,29,39,49,63,65,64,10,6,12,9,6,
71206,2025-03-01,Kim Han Seo -,Han-seo Kim김한서,"Kim Han Seo (Han-seo Kim, born 14 February 2003) is a Korean footballer who plays as a center midfield for Korean club Daejeon Citizen. In the game FC 25, his overall rating is 54.",https://cdn.sofifa.net/players/071/206/25_120.png,174,67,2003-02-14,CM,54,65,€240K,€4K,Right,4 ,2 ,1 ,,Normal (170-185),No,€348K,,980,Daejeon Citizen,83,K League 1,https://cdn.sofifa.net/meta/team/5664/30.png,68,RES,66,2024-01-10,2027,,,,,,,,,35,42,42,60,32,57,45,31,55,58,70,68,72,52,72,45,51,62,57,28,53,51,40,57,42,35,50,50,45,12,11,9,9,5,
238033,2025-03-01,Florin Constantin Niță -, Florin Constantin Niță,"Florin Niță (Florin Constantin Niță, born 3 July 1987) is a Romanian footballer who plays as a goalkeeper for Saudi Arabian club Damac FC, and the Romania national team. In the game FC 25, his overall rating is 69.",https://cdn.sofifa.net/players/238/033/25_120.png,184,78,1987-07-03,GK,69,69,€150K,€7K,Right,2 ,1 ,1 ,,Normal (170-185),No,€248K,,113217,Damac FC,350,Pro League,https://cdn.sofifa.net/meta/team/17712/30.png,67,GK,1,2024-08-25,2027,1356,Romania,78,Friendly International,https://cdn.sofifa.net/meta/team/18638/30.png,73,GK,1,14,8,13,23,5,18,10,13,22,11,19,21,28,60,64,47,62,36,79,5,20,8,4,39,11,62,14,13,14,69,69,63,71,70,"Footwork, Team Player"
264705,2025-03-01,Mohamed Belhadj Mahmoud -,Mohamed Belhadj Mahmoudمحمد بلحاج محمود,"Mohamed Belhadj Mahmoud (born 24 April 2000) is a Tunisian footballer who plays as a center midfield for Swiss club FC Lugano. In the game FC 25, his overall rating is 66.",https://cdn.sofifa.net/players/264/705/25_120.png,179,78,2000-04-24,"CM,CDM",66,73,€1.7M,€9K,Right,2 ,3 ,1 ,,Stocky (170-185),No,€2.9M,,10032,FC Lugano,189,Super League,https://cdn.sofifa.net/meta/team/13775/30.png,69,LDM,29,2021-08-27,2026,,,,,,,,,59,56,56,71,45,66,47,45,71,67,66,68,67,59,70,57,68,73,70,66,66,66,63,55,57,62,65,68,67,7,9,11,10,10,
270552,2025-03-01,Maurice Dehler -, Maurice Dehler,"Maurice Dehler (born 26 September 2003) is a German footballer who plays as a goalkeeper for German club FC Ingolstadt 04. In the game FC 25, his overall rating is 57.",https://cdn.sofifa.net/players/270/552/25_120.png,191,86,2003-09-26,GK,57,71,€350K,€2K,Right,3 ,1 ,1 ,,Normal (185+),No,€726K,,111239,FC Ingolstadt 04,2076,3. Liga,https://cdn.sofifa.net/meta/team/573/30.png,65,RES,46,2022-07-01,2026,,,,,,,,,14,4,11,44,7,11,11,21,31,35,23,27,33,45,21,39,36,29,41,21,41,16,8,44,19,35,11,14,11,60,55,52,55,59,
74556,2025-03-01,Nico González -, José Nicolás González Richart,"Nico González (born 15 May 2006) is a Spanish footballer who plays as a right back for Spanish club Elche CF. In the game FC 25, his overall rating is 60.",https://cdn.sofifa.net/players/074/556/25_120.png,179,63,2006-05-15,RB,60,74,€550K,€4K,Right,3 ,3 ,1 ,,Lean (170-185),No,€1.2M,,468,Elche CF,54,La Liga 2,https://cdn.sofifa.net/meta/team/1099/30.png,70,RES,33,2024-08-01,2026,,,,,,,,,55,35,51,54,32,67,41,45,41,49,70,70,53,53,71,48,52,56,45,45,60,55,47,39,43,50,55,65,64,6,8,8,14,8,
273640,2025-03-01,Nemanja Čović -,Nemanja ČovićНемања Човић,"Nemanja Čović (born 18 June 1991) is a Serbian footballer who plays as a striker for Chinese club Henan FC. In the game FC 25, his overall rating is 68.",https://cdn.sofifa.net/players/273/640/25_120.png,185,80,1991-06-18,ST,68,68,€775K,€10K,Right,3 ,3 ,1 ,,Normal (185+),No,€1.2M,,111779,Henan FC,2012,Super League,https://cdn.sofifa.net/meta/team/8428/30.png,64,LS,20,2023-04-07,2024,,,,,,,,,39,75,68,63,63,66,48,45,48,64,61,67,58,64,54,68,75,67,76,64,48,26,69,63,68,52,28,32,27,7,12,7,14,14,First Touch
235884,2025-03-01,Oscar Krusnell -, Oscar Krusnell,"Oscar Krusnell (born 17 February 1999) is a Swedish footballer who plays as a left back for Norwegian club FK Haugesund. In the game FC 25, his overall rating is 63.",https://cdn.sofifa.net/players/235/884/25_120.png,183,70,1999-02-17,LB,63,66,€575K,€3K,Left,3 ,2 ,1 ,,Lean (170-185),No,€762K,,1463,FK Haugesund,41,Eliteserien,https://cdn.sofifa.net/meta/team/270/30.png,62,LB,3,2023-02-27,2026,,,,,,,,,56,38,51,59,37,59,56,35,58,60,76,80,62,58,59,41,65,66,58,35,54,56,55,54,45,56,55,60,59,9,12,8,10,5,Whipped Cross
213839,2025-03-01,Baptiste Guillaume -, Baptiste Guillaume,"Baptiste Guillaume (born 16 June 1995) is a Belgian footballer who plays as a striker for Dutch club Almere City FC. In the game FC 25, his overall rating is 68.",https://cdn.sofifa.net/players/213/839/25_120.png,190,86,1995-06-16,ST,68,68,€1.2M,€8K,Right,4 ,3 ,1 ,,Normal (185+),No,€1.7M,,111380,Almere City FC,10,Eredivisie,https://cdn.sofifa.net/meta/team/1433/30.png,66,SUB,21,2024-07-01,2026,,,,,,,,,55,71,69,67,62,70,36,39,51,71,61,40,77,65,58,68,87,71,82,63,48,19,72,58,65,72,41,18,22,13,10,8,12,7,Aerial
239378,2025-03-01,Kaj Sierhuis -, Kaj Sierhuis,"Kaj Sierhuis (born 27 April 1998) is a Dutch footballer who plays as a striker for Dutch club Fortuna Sittard. In the game FC 25, his overall rating is 70.",https://cdn.sofifa.net/players/239/378/25_120.png,180,83,1998-04-27,ST,70,72,€2M,€13K,Right,3 ,3 ,1 ,,Stocky (170-185),No,€3.2M,,634,Fortuna Sittard,10,Eredivisie,https://cdn.sofifa.net/meta/team/1459/30.png,69,RES,9,2023-08-02,2026,,,,,,,,,46,71,70,64,69,68,60,63,48,71,48,75,47,69,70,72,74,65,82,68,62,20,71,58,69,70,36,19,15,13,8,12,8,10,Injury Prone
241921,2025-03-01,Sebastian Bergier -, Sebastian Bergier,"Sebastian Bergier (born 20 December 1999) is a Polish footballer who plays as a striker for Polish club GKS Katowice. In the game FC 25, his overall rating is 64.",https://cdn.sofifa.net/players/241/921/25_120.png,183,75,1999-12-20,ST,64,69,€900K,€4K,Right,2 ,2 ,1 ,,Lean (170-185),No,€1.3M,,110206,GKS Katowice,66,Ekstraklasa,https://cdn.sofifa.net/meta/team/2764/30.png,64,SUB,7,2023-02-11,2025,,,,,,,,,45,67,63,56,48,60,50,35,54,62,78,72,75,53,69,65,77,65,68,59,45,12,65,59,70,68,30,16,19,11,8,7,9,9,
257956,2025-03-01,Juergen Farid Elitim Sepúlveda -, Juergen Farid Elitim Sepúlveda,"Juergen Elitim (Juergen Farid Elitim Sepúlveda, born 13 July 1998) is a Colombian footballer who plays as a center midfield for Polish club Legia Warszawa. In the game FC 25, his overall rating is 67.",https://cdn.sofifa.net/players/257/956/25_120.png,173,72,1998-07-13,"CM,CDM",67,70,€1.3M,€7K,Left,3 ,3 ,1 ,,Normal (170-185),No,€1.9M,,1871,Legia Warszawa,66,Ekstraklasa,https://cdn.sofifa.net/meta/team/349/30.png,68,SUB,22,2023-07-01,2025,,,,,,,,,58,64,44,74,46,68,65,75,68,69,78,80,82,64,83,57,56,74,51,66,72,59,60,65,59,60,42,58,49,14,8,12,6,12,Dead Ball
70440,2025-03-01,Diego Tarzia -, Diego Tarzia,"Diego Tarzia (born 26 April 2003) is an Argentine footballer who plays as a left winger for Argentine club Independiente. In the game FC 25, his overall rating is 62.",https://cdn.sofifa.net/players/070/440/25_120.png,174,68,2003-04-26,"LW,LM",62,73,€900K,€7K,Left,2 ,3 ,1 ,,Normal (170-185),No,€1.5M,,110093,Independiente,353,Liga Profesional de Fútbol,https://cdn.sofifa.net/meta/team/10840/30.png,70,LW,27,2024-01-01,2026,,,,,,,,,57,66,52,56,67,65,64,46,46,61,70,72,73,51,75,73,63,53,61,71,37,18,58,59,62,58,20,20,25,11,15,8,14,8,
75551,2025-03-01,Adri Lopes -, Adrián Lopes Marqués,"Adri Lopes (born 13 December 2005) is a Spanish footballer who plays as a left back for Spanish club Real Oviedo. In the game FC 25, his overall rating is 59.",https://cdn.sofifa.net/players/075/551/25_120.png,179,69,2005-12-13,"LB,CB",59,66,€400K,€4K,Left,3 ,2 ,1 ,,Lean (170-185),No,€720K,,110827,Real Oviedo,54,La Liga 2,https://cdn.sofifa.net/meta/team/93/30.png,71,RES,32,2024-07-01,2025,,,,,,,,,53,32,55,55,32,55,54,39,52,54,67,65,64,58,68,41,65,55,61,38,65,55,50,38,36,40,55,59,60,13,7,7,10,5,
243393,2025-03-01,Taylor Jerome Richards -, Taylor Jerome Richards,"Taylor Richards (Taylor Jerome Richards, born 4 December 2000) is a British footballer who plays as a central attacking midfielder for British club Cambridge United, on loan from Queens Park Rangers. In the game FC 25, his overall rating is 66.",https://cdn.sofifa.net/players/243/393/25_120.png,180,78,2000-12-04,"CAM,CM",66,69,€1.2M,€11K,Left,3 ,3 ,1 ,,Normal (170-185),Yes,,,1944,Cambridge United,60,League One,https://cdn.sofifa.net/meta/team/232/30.png,64,SUB,17,,"Jun 30, 2025",,,,,,,,,58,60,42,65,56,71,58,52,63,68,72,73,74,60,68,65,60,68,67,60,56,50,63,65,62,62,49,54,49,13,10,13,9,12,"Technical, Flair, Injury Prone"
70037,2025-03-01,Francis-Ikechukwu Onyeka -, Francis-Ikechukwu Onyeka,"Francis Onyeka (Francis-Ikechukwu Onyeka, born 29 April 2007) is a German footballer who plays as a central attacking midfielder for German club Bayer 04 Leverkusen. In the game FC 25, his overall rating is 60.",https://cdn.sofifa.net/players/070/037/25_120.png,186,72,2007-04-29,CAM,60,83,€775K,€18K,Left,4 ,3 ,1 ,,Lean (185+),No,€2.1M,,32,Bayer 04 Leverkusen,19,Bundesliga,https://cdn.sofifa.net/meta/team/3321/30.png,83,RES,40,2024-08-28,2027,,,,,,,,,52,59,55,64,55,62,54,53,61,62,60,68,72,55,61,55,60,57,59,52,42,25,51,60,57,57,45,48,53,6,9,15,12,11,
245026,2025-03-01,Ben Lederman -, Ben Lederman,"Ben Lederman (born 8 May 2000) is a Polish footballer who plays as a center midfield for Polish club Raków Częstochowa. In the game FC 25, his overall rating is 66.",https://cdn.sofifa.net/players/245/026/25_120.png,182,75,2000-05-08,CM,66,70,€1.2M,€8K,Left,3 ,3 ,1 ,,Lean (170-185),No,€1.7M,,114326,Raków Częstochowa,66,Ekstraklasa,https://cdn.sofifa.net/meta/team/3270/30.png,68,SUB,8,2020-02-25,2025,,,,,,,,,61,54,46,68,52,68,57,58,65,70,79,73,83,67,70,62,66,70,63,62,63,65,59,63,44,68,54,57,45,10,9,10,7,9,
